Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
355,B001LMNXFA,A226DRVTNFWM28,"Proud Mom of Two ""Bigounets""",2,2,5,1291680000,Perfect!,"That's exactly what I was looking for to bake some chouquettes (puffs with small sugar pearls on top). Works great, yum!!"
356,B002J2DO8W,ASIAOU4JW8LUG,K. Gohokar,0,0,5,1331596800,great taste,This is what I was looking for and was missing it. The taste is exactly the taste as the one made in India so just loved it and remember my days back in India. Definitely recommend it.
357,B000U9V5AU,A2VOVLKP603R1T,D. J. Brown,7,7,5,1297468800,Taste-tested by a wine maker,"I bought this strawberry extract hoping to spruce up a strawberry wine that ended up with less flavor than I'd original expected. (A common problem in some fruit wines.)<br /><br />This is, indeed, good strawberry flavor!  Just add to your sugary concoction (be it a baking good, a dessert or a drink) to either give strawberry flavor (or add to existing flavor), and presto, just about everyone will be licking their lips (and maybe fingers).<br /><br />For those interested, I found the right addition to a liquid volume to be 4 oz of extract per 1 gallon of liquid."
358,B001SB099M,A2XADCFYDXH7IV,Thomas A. Johnson,1,1,4,1320969600,Excellent Everyday Olive Oil,"Great stuff and dependable, especially when there are a million brands ""out there"" to choose from.  I love the stuff.  For really high end desires, I go with the Apollo Olive Oils from California.  But I buy a whole lot more of this stuff and will buy it again and again."
359,B0041QJSJS,A1KZUXE70GYNGO,talonmedic,0,0,4,1347926400,"Love Weavers, I am a fan.","I hadn't tried (or heard of) till recently Weavers not it's my favorite. I am running through the list of types they have looking for a favorite and haven't found one yet, they're all so darned smooth. No bite, no after taste, a little pricy but still worth it. No worse price wise than starbucks or peets. Will keep running through the list here and see what happens. Love them all so far."
360,B0041QJSJS,A221AFCU6AE0QO,Sarah Bowman,3,5,5,1318204800,Make My Day,"Having always been a strict Peet's Coffee lover, I was reticent to switch brands but Weaver's won my heart!! The taste is clean and strong, the ethos is correct (organic, baby) and even the packaging is very zen and appropriate. Be still my caffeinated heart!"
361,B0041QJSJS,A2BAVWMHL130WY,Bruce L. Ishimatsu,2,4,5,1318723200,Treat yourself to the best coffee!,"Go ahead and drink the other brands served at your neighborhood cafe if you must but make sure you have a stash of Weaver's Peru Organic Whole Bean at home to serve up to your friends and family who deserve the best coffee.  And when you go back to that corner cafe where people drink average coffee because they don't know better, take along a travel mug filled with Weaver's coffee from home and enjoy a real Cup of Joe.  Er, Weaver's."
362,B0041QJSJS,A20B2BU1ZPY9AW,Mr Coffee,0,1,1,1345507200,Bitter,"A very bitter tasting coffee even when enhanced with cream and/or honey. Definately not my cup of coffee. Oh, did i say it was bitter?"
363,B0041QJSJS,A2T68P9I05KBFT,Rusy,0,1,5,1328054400,"Drinking it now, love the latin america ""aroma""","Im learning that Latin American and South American coffees have this distinct ""coffee"" caramelish finish.  As a Peets Coffee fanatics we learned that Weavers roaster was the roaster for Peet's and we are hooked !  I already reviewd the French and Organic blend, but I must say this coffee here is a perfect afternoon drink.<br />Met the weavers team at the Warner Brothers party and they gave me a half a pound of french roast.  Since them we are fans.<br />You wont be dissapointed !"
364,B00437JI8Q,A2SLZMD0UYRT5X,cat's food,1,1,5,1323993600,GREAT SNACK,"I like eating these whenever I need an energy boost.<br />It has everything that I am searching for in a, ""To Go Snack"".<br />Fiber plus Chocolate is never a bad thing!!!"
365,B00437JI8Q,A3UM3M6WSUN5BR,S. Smith,1,1,5,1316217600,Best Bar,These are my favorite bars ever. The combo of raisons and dark choc is wonderful! Very filling! These are hard to find in the stores. I'm thankful for subsrcibe and save!
366,B00437JI8Q,A4TLHOUT1PHTL,Alison,0,0,5,1346198400,Can't find anywhere else!,"My fiance loves these dark chocolate and nut granola bars and all the grocery stores around us don't carry them anymore!  Once again, Amazon came through and he couldn't be happier."
367,B00437JI8Q,A3DKCBKDEO2GS3,Moviegeek,0,0,5,1338768000,My New Granola Bar,"I was buying Quaker Oats granola bars but these Nature Valley chewy bars are better tasting, they make a great snack when I'm on the go. Chocolate, peanuts and raisins...it doesn't get any better."
368,B00437JI8Q,A1J87LOAYSMHO9,"P. Parchman ""Savvy Shopper""",0,0,5,1306368000,Another Husband Favorite,"Hard to get husband to eat breakfast before school.  He takes two bars now and is very happy to do so.  It is often hard to find flavor in local grocery stores.  So again, Amazon.com came through with a reasonable price.  Now, I came keep the husband's breakfast ready as he runs out the door in the mornings.  I often like to have a bar in the evening as a night snack."
369,B002O3VHXU,A1OIMIM4FHT4IG,"Jerry Perkins ""Nevada Perky""",2,2,4,1283817600,Price surprise,"""Nantucket Blend coffee is one of my favorites.  I was suprised that it was a single box.  every time I ordered before it was a 2 pack.  My fault for not reading closer.  I will not order any more at this price for 1 (24 count)"
370,B002O3VHXU,A3OXHLG6DIBRW8,"C. F. Hill ""CFH""",1,1,5,1282176000,Very Smooth Coffee - Highly Recommended,"Green Mountain ""Nantucket Blend"" K-Cups make a very good cup of coffee in my <a href=""http://www.amazon.com/gp/product/B000AQPMHA"">Keurig B-40 B40 Elite Gourmet Single-Cup Home-Brewing System</a>. This is a very smooth tasting brew that my wife prefers over the <a href=""http://www.amazon.com/gp/product/B0029XDZIK"">Coffee People, Donut Shop K-Cups for Keurig Brewers (Pack of 50) [Amazon Frustration-Free Packaging</a>] I generally drink in the morning.<br /><br />These are good on both ""Small"" and ""Large"" cup settings as well.<br /><br />Highly Recommended!<br /><br />CFH"
371,B002O3VHXU,A2TJG4N8LNJW23,Blythe Dresser,0,0,4,1327104000,A saving grace for Green Mountain Coffee...,"When we received our Keurig Elite for Christmas, we were so excited to break open the sample pack of pods to try out different blends and flavors. Of the 12 pods we had in the box, four were Green Mountain Coffee brand. I'd never tried anything from this company before, but from what I had researched online, they have the largest range of Keurig pods and have even bought out competitors to produce coffee under their brand names as well.<br /><br />Unfortunately, I was immediately disappointed by the quality of the coffee. We tried their Dark Magic, Decaf and Breakfast Blend and all were underwhelming, to say the least. I was almost completely set on writing off Green Mountain altogther.<br /><br />We had one GM pod left and being of the mindset of waste-not-want-not, I figured I'd give it one last go around before forgetting about them completely. And I'm glad I did.<br /><br />The Nantucket Blend is a perfectly pleasing cup of coffee. It is nice and flavorful without being thick and pungent (unlike some of the other GM blends we tried). I added some flavored creamer to it and it almost measures up to our go-to Caribou Blend pods. Almost. All in all, this is a very standard cup of coffee which, while it isn't anything new or exciting, is very pleasing and definitely one of the better Keurig options we've been able to test out. When we run out of all the pods we've accumulated, I'll probably pick up a box of these as well.<br /><br />Now that I know Green Mountain isn't completely disappointing I'll definitely be open to trying a few more of their coffees (with our promotion for getting the bewer we ordered <a href=""http://www.amazon.com/gp/product/B004I3Y4IE"">Green Mountain Coffee Golden French Toast,  K-Cup Portion Pack for Keurig K-Cup Brewers, 24-Count</a> to try as well) and see how it goes from there.<br /><br />If you're looking for a go-to choice, this is your cup!"
372,B002O3VHXU,A2129VQGGHR150,Carol C.,0,0,5,1313366400,My favorite,Green Mountain is my favorite brand. Nantucket is my favorite coffee from Green Mountain. Very smooth flavor. Not too strong and not too weak.
373,B002O3VHXU,A1HQV09XG1Z0YW,Joy2talk2U,0,0,4,1305676800,Good Coffee,"I was looking for a replacement for Timothy's Kona Blend which is no longer carried on Amazon.  This coffee from Green Mountain is very nice, but not strong enough for me.  If you like milder coffees, then this one is for you."
374,B002O3VHXU,A2ZNLPYMZOXLGX,"Michael Kelly ""kelly""",0,0,5,1299024000,Nantucket blend k-cups,"One of Green Mountains best blends of coffee in my opinion,love it for your everyday blend, perfect stregnth, excellent blend!"
375,B0057FTBYO,A5IWYNX8RHRKL,"J. D. Laughead ""jdlaughead""",0,0,5,1347840000,Fantastic Chicken Noodle soup,"This is just Fantastic Chicken Noodle soup, the best I have ever eaten, with large hearty chunks of chicken,and vegetables and nice large noodles. This soup is just so full bodied, and is seasoned just right.  I am so glad Amazon carries this product.  I just can't find it here in Vermont."
376,B0087HW5E2,A139RTDNMU3WY5,blanket lady,2,2,5,1339977600,Greatest Oil since slice bread !!!!!!!,"I have used this oil for several years and it is the best for eating with bread or cooking,  I love the regular, I use it on everything. You won't be sorry you tired it, great for dipping bread and cooking omelet, and green beans."
377,B003YXWAF8,A212PEJ8E3TS3V,MsMargo,5,7,5,1312588800,Best Ever!,"Oh my gosh, is this good!  Like most people, I've been eating ketchup my whole life and never really thought anything about it.  Then Hubby brought a jar of this home.  The tomato flavor is amazing.  I will never buy store ketchup every again."
378,B003YXWAF8,AS89BWXQRDAMV,crpar,2,3,5,1335139200,Deliciously scrumptious,"Sir Kensington's did a great job of updating the classic ketchup with this wonderful product. The refreshed taste of this Ketchup is a great update, and now leaves me disappointed when I'm given Heinz while out at a restaurant.<br /><br />For you Heinz die hard fans out there, this is not the ketchup for you. But for those of you who wish you always knew what ketchup could be without the chemical aftertaste found in Heinz, be sure to give this Ketchup a try.<br /><br />Don't forget the spiced variety. Purchasing the pack with both the classic and spiced variety for your first Sir Kensington experience is definitely the way to go."
